wavelength,transmittance,absorption
1816,0.90878699,9.5644546698705
1815,0.90884298,9.558293899973236
1814,0.90905675,9.53477555102829
1813,0.90919539,9.519525740815634
1812,0.90932446,9.505330679902036
1811,0.90917665,9.52158692517048
1810,0.90928658,9.509496496469996
1809,0.9091165,9.528203020052867
1808,0.9096302,9.471713568975328
1807,0.90977588,9.455699551883413
1806,0.90990611,9.441386061840864
1805,0.90986022,9.446429566520898
1804,0.90996945,9.434425146334585
1803,0.91010318,9.419730128340635
1802,0.91029542,9.398609479191082
1801,0.90995357,9.436170275092872
1800,0.91046016,9.380513694972814
1799,0.91042897,9.38393949388491
1798,0.91056504,9.368994908729103
1797,0.91066263,9.358277961946346
1796,0.91083946,9.33886211811875
1795,0.91063345,9.361482273460876
1794,0.91060108,9.36503700509705
1793,0.91084156,9.338631561838373
1792,0.91095897,9.32574211557583
1791,0.91097078,9.32444568798303
1790,0.91126169,9.292516720931811
1789,0.91155852,9.259948505921331
1788,0.91151222,9.265027848043822
1787,0.9117966,9.23383400976624
1786,0.91192219,9.220061053004793
1785,0.91188396,9.224253384520466
1784,0.91188833,9.223774158026671
1783,0.91170241,9.244164698137016
1782,0.91180303,9.23312881111471
1781,0.91178712,9.234873720737117
1780,0.91216931,9.19296592082399
1779,0.91238435,9.169394128367568
1778,0.91230606,9.177975310097796
1777,0.91243979,9.16331792641453
1776,0.91229541,9.179142688308888
1775,0.91244099,9.16318641097383
1774,0.91260964,9.144704731867751
1773,0.91271402,9.133267856052129
1772,0.91265378,9.139868169700897
1771,0.91263064,9.14240366496373
1770,0.91285895,9.11739010121174
1769,0.91303543,9.09805930064816
1768,0.9130357,9.098029728963317
1767,0.91318143,9.08206996186711
1766,0.91353785,9.043046997755969
1765,0.91354039,9.042768958212353
1764,0.91354777,9.041961115420568
1763,0.91359813,9.03644869301218
1762,0.91361667,9.034419374948351
1761,0.91359852,9.036406004667707
1760,0.91355427,9.041249606171728
1759,0.91358568,9.03781144589254
1758,0.91373665,9.021287814799663
1757,0.91394895,8.99805624795306
1756,0.91383654,9.010356378439576
1755,0.91412186,8.979139037572613
1754,0.91420607,8.96992734215651
1753,0.91429698,8.959983689060078
1752,0.91456561,8.930606960223193
1751,0.91463422,8.923105319461264
1750,0.91475929,8.909431935412274
1749,0.91464143,8.922317029298414
1748,0.9147657,8.908731207077315
1747,0.91484615,8.899936992058214
1746,0.91483464,8.901195135015504
1745,0.91498805,8.884427390118926
1744,0.91506808,8.875681210289892
1743,0.91524573,8.856269238464375
1742,0.91515984,8.865654043828911
1741,0.9150356,8.879230735965239
1740,0.91510707,8.871420415905732
1739,0.91515611,8.866061623733353
1738,0.91527242,8.853353124248105
1737,0.91529525,8.850858816020612
1736,0.91529676,8.85069384206775
1735,0.91547353,8.831382844777165
1734,0.91556442,8.821455142287467
1733,0.91563935,8.813271454456622
1732,0.91585357,8.789878516527391
1731,0.91591049,8.783663742336621
1730,0.91587931,8.78706806307288
1729,0.91578356,8.79752304380711
1728,0.91593268,8.781241045856442
1727,0.91595776,8.778502890838658
1726,0.91598912,8.775079210780522
1725,0.91603125,8.770479916941063
1724,0.91605951,8.767394916937873
1723,0.91633046,8.737821517562123
1722,0.91626902,8.744526747012804
1721,0.9163796,8.732458967196477
1720,0.91658077,8.710508683480557
1719,0.91671701,8.695645849767782
1718,0.91674489,8.69260460849605
1717,0.91681858,8.684566708391092
1716,0.91688549,8.677268911421091
1715,0.91688879,8.676908997986159
1714,0.9169605,8.669088289880259
1713,0.91710348,8.653496685459821
1712,0.91726358,8.63604107323283
1711,0.91731617,8.630307880111703
1710,0.91743475,8.617381874856973
1709,0.91755813,8.603934411214942
1708,0.91750323,8.609917862364124
1707,0.91770437,8.587997726374546
1706,0.91792893,8.56353096592514
1705,0.91780316,8.577233401142353
1704,0.91784428,8.572753238000896
1703,0.9178729,8.569635110621139
1702,0.91799432,8.556407574462291
1701,0.91800214,8.555555720967961
1700,0.9179989,8.555908661944503
1699,0.91802768,8.552773631077761
1698,0.91812455,8.542222218345506
1697,0.91816065,8.538290367236046
1696,0.91820327,8.533648585773932
1695,0.91829846,8.523282137593645
1694,0.91835357,8.517281000838679
1693,0.91857672,8.492985032470981
1692,0.91874834,8.474303525944391
1691,0.91870288,8.479251684514754
1690,0.91873983,8.475229790411193
1689,0.91896088,8.451172554119841
1688,0.91906408,8.439943109215207
1687,0.91911366,8.434548636315963
1686,0.91903572,8.443028904665727
1685,0.91898288,8.448778574447589
1684,0.91898694,8.448336782644928
1683,0.9191394,8.431748151381472
1682,0.91924381,8.420389257376742
1681,0.91938737,8.40477329242919
1680,0.91938434,8.405102860257925
1679,0.91942365,8.400827264304494
1678,0.91957443,8.384429204733069
1677,0.91962781,8.378624514106432
1676,0.9196964,8.371166340103306
1675,0.91981225,8.35857058523657
1674,0.91984984,8.354483965176344
1673,0.91994767,8.343849099158696
1672,0.92006814,8.33075464643525
1671,0.92011195,8.325993155943497
1670,0.92018365,8.318200929516797
1669,0.92021802,8.314465875309425
1668,0.92013974,8.322972916901934
1667,0.92006053,8.331581762508616
1666,0.91999414,8.33879785245542
1665,0.92001962,8.336028307949226
1664,0.92014219,8.322706653351775
1663,0.92024485,8.311550304401772
1662,0.9202102,8.315315677536434
1661,0.92025524,8.310421263435504
1660,0.92046874,8.28722386901058
1659,0.92055241,8.278134348223968
1658,0.92041412,8.293157978258156
1657,0.92057867,8.275281753937001
1656,0.92066642,8.265750160284101
1655,0.92073036,8.258805432160305
1654,0.92092772,8.23737257196776
1653,0.92090126,8.240245802901708
1652,0.92089855,8.240540080269449
1651,0.92094539,8.235453873018894
1650,0.92120573,8.207189090731848
1649,0.92135927,8.190523192882342
1648,0.92134718,8.191835393205956
1647,0.9212389,8.203588439785426
1646,0.92141732,8.184222917489834
1645,0.92158139,8.166418238675556
1644,0.92152073,8.17300061947407
1643,0.92140641,8.185406969965673
1642,0.92132534,8.194205863244871
1641,0.92145741,8.179872106297553
1640,0.92162917,8.161233806571333
1639,0.92169142,8.15447969116011
1638,0.92145647,8.179974118660722
1637,0.92156695,8.167985122868973
1636,0.92194112,8.127391863612118
1635,0.92204757,8.115846239639964
1634,0.92189274,8.132639624927355
1633,0.9216037,8.16399742916249
1632,0.92157094,8.167552165571342
1631,0.92184028,8.138330253607878
1630,0.92204274,8.116370075156464
1629,0.92220861,8.098382288356444
1628,0.92228939,8.089623265570662
1627,0.92217265,8.102281699046033
1626,0.92222431,8.096679868080791
1625,0.92228682,8.089901920362585
1624,0.92220845,8.098399638011628
1623,0.92224698,8.094221711087615
1622,0.92228518,8.090079739390537
1621,0.92227051,8.091670366345282
1620,0.92239447,8.078230527509449
1619,0.92253293,8.063220722759407
1618,0.92267872,8.047418741419945
1617,0.92278056,8.036381922433236
1616,0.92259599,8.056385428017569
1615,0.92262132,8.05363995193035
1614,0.92275963,8.038650093033295
1613,0.92277934,8.03651413163436
1612,0.92273365,8.04146560044081
1611,0.92254131,8.062312358226597
1610,0.92260179,8.05575676912117
1609,0.92264789,8.050760155328554
1608,0.92264018,8.051595797212919
1607,0.92262865,8.052845479623693
1606,0.92272381,8.042532002697532
1605,0.92287464,8.02618716882147
1604,0.92294218,8.018868999510365
1603,0.9230505,8.007133308323956
1602,0.92313362,7.99812878931031
1601,0.92319056,7.99196085838736
1600,0.92320654,7.990229919793444
1599,0.92325496,7.984985293787321
1598,0.92322066,7.988700479585861
1597,0.92324457,7.986110666399805
1596,0.92315344,7.99598177756656
1595,0.92293612,8.01952559751037
1594,0.92306159,8.005931864483118
1593,0.9233026,7.979825422138306
1592,0.92333103,7.976746305681165
1591,0.92325112,7.985401214432421
1590,0.92366078,7.941039595806405
1589,0.92376472,7.929787179932564
1588,0.92368638,7.938268053937512
1587,0.92367111,7.9399212261127
1586,0.92354693,7.953366309205002
1585,0.92345547,7.963269923848361
1584,0.92361534,7.945959271811227
1583,0.92365184,7.942007488290151
1582,0.92379719,7.926272277419426
1581,0.9239532,7.909385797382389
1580,0.92379373,7.926646819203811
1579,0.92405951,7.897880465244579
1578,0.92429318,7.872596329537251
1577,0.92398325,7.90613352103894
1576,0.92416275,7.886708648700455
1575,0.92426443,7.875706862835939
1574,0.92413947,7.889227717254221
1573,0.92388266,7.917020674652746
1572,0.92412761,7.890511081561089
1571,0.92413828,7.889356485779405
1570,0.92428219,7.8737853532772
1569,0.92417275,7.88562659406264
1568,0.92418629,7.884161510742009
1567,0.92423524,7.878865099807919
1566,0.92431345,7.870403326475173
1565,0.92433807,7.867739763360638
1564,0.92415272,7.887793961263477
1563,0.92415875,7.887141473833963
1562,0.92411203,7.892197010123943
1561,0.92436815,7.8644855956970945
1560,0.92423369,7.879032806170192
1559,0.92423104,7.879319530602298
1558,0.92447927,7.852465133766934
1557,0.92450714,7.8494505091216356
1556,0.92437001,7.864284377369884
1555,0.92436471,7.864857742487407
1554,0.92447338,7.853102251218274
1553,0.92438658,7.86249182121726
1552,0.92424328,7.877995195190359
1551,0.92449054,7.851246076544994
1550,0.92465198,7.833785010276274
1549,0.92450716,7.849448345806836
1548,0.92475466,7.822680908248674
1547,0.9246165,7.837622203240742
1546,0.92454266,7.845608535800588
1545,0.92446054,7.854491159698056
1544,0.92453894,7.846010897708255
1543,0.92441508,7.8594087430679105
1542,0.92427802,7.87423651521149
1541,0.92467668,7.831113770649084
1540,0.92495555,7.8009596678399005
1539,0.92494631,7.8019586397529395
1538,0.92473309,7.825013446001452
1537,0.92457331,7.8422934381539315
1536,0.92450567,7.849609512887537
1535,0.92454313,7.845557699868317
1534,0.92449059,7.851240668160981
1533,0.92457862,7.841719120823494
1532,0.92461274,7.838028859151073
1531,0.92471501,7.82696862387323
1530,0.92476557,7.821501142834568
1529,0.92493592,7.803081954505796
1528,0.92484298,7.813130723045456
1527,0.92474916,7.823275662359536
1526,0.92474052,7.82420997414224
1525,0.92461388,7.837905564365283
1524,0.92446533,7.853973021023303
1523,0.92459218,7.84025251752213
1522,0.92465717,7.833223719591047
1521,0.92512007,7.783174448829916
1520,0.92527934,7.765959787007971
1519,0.92461263,7.838040756024411
1518,0.92477493,7.820488999548164
1517,0.92484865,7.812517647881141
1516,0.92490863,7.806032472699553
1515,0.92466654,7.832210376178056
1514,0.92488207,7.808904148938582
1513,0.92475244,7.8229209722094915
1512,0.92448647,7.851686319985353
1511,0.92474467,7.823761200610823
1510,0.92490674,7.806236817417488
1509,0.92485867,7.811434233235828
1508,0.92473146,7.825189713235132
1507,0.92464877,7.834132168519739
1506,0.92477436,7.820550636186134
1505,0.92470138,7.8284426023751985
1504,0.92514569,7.780405116925769
1503,0.92500624,7.795479554651973
1502,0.92451156,7.848972417688595
1501,0.92455134,7.844669697645248
1500,0.92463286,7.835852836669176
1499,0.92503426,7.792450431775779
1498,0.92462844,7.836330865382589
1497,0.92463664,7.835444026595803
1496,0.92462915,7.836254077810782
1495,0.92453748,7.846168814383221
1494,0.92449957,7.850269327134482
1493,0.92447102,7.8533575320152496
1492,0.92418702,7.884082522369254
1491,0.92432759,7.868873554097039
1490,0.92453344,7.84660579059179
1489,0.92453925,7.845977367487449
1488,0.92446386,7.854132031980337
1487,0.92446948,7.85352411390363
1486,0.92449734,7.850510539003233
1485,0.92416805,7.886135158284128
1484,0.92447354,7.853084944069183
1483,0.92440731,7.8602492781070845
1482,0.92432339,7.869327939488933
1481,0.92418862,7.883909397386926
1480,0.92432603,7.869042325573012
1479,0.92446266,7.85426183703068
1478,0.92419401,7.883326184808273
1477,0.92433503,7.868068647899497
1476,0.92408088,7.895567870366321
1475,0.92425478,7.876750941788211
1474,0.924308,7.87099295503325
1473,0.92401149,7.903077235283256
1472,0.92408187,7.895460736944237
1471,0.92423608,7.878774213896851
1470,0.9238151,7.924333558988327
1469,0.92399668,7.904680042050105
1468,0.92383477,7.922204367703762
1467,0.92374941,7.931444542087661
1466,0.92377536,7.92863537812699
1465,0.92370781,7.935948029319395
1464,0.92352687,7.955538393504045
1463,0.92328062,7.982206035128065
1462,0.92357348,7.950491564293066
1461,0.92319939,7.991004397375413
1460,0.92313314,7.998180786130095
1459,0.92294378,8.018695641021855
1458,0.92283361,8.030633158593337
1457,0.92316408,7.9948292130824115
1456,0.92309628,8.00217378934038
1455,0.92278969,8.03539252633737
1454,0.92284025,8.029913638190086
1453,0.92301507,8.01097174186392
1452,0.92260686,8.055207237771414
1451,0.92283063,8.030956077565857
1450,0.9226266,8.053067671106426
1449,0.92241233,8.076294281394084
1448,0.92256341,8.059916830237153
1447,0.92186254,8.135915547749683
1446,0.92185782,8.136427555980688
1445,0.92166034,8.157851809350174
1444,0.92176942,8.146017347034963
1443,0.92132986,8.19371526684898
1442,0.92133631,8.193015194301394
1441,0.92147505,8.177957765931497
1440,0.92098668,8.23097053721303
1439,0.9205373,8.279775767424594
1438,0.92020555,8.315820998141298
1437,0.92024869,8.311133025023548
1436,0.92005109,8.332607787223356
1435,0.9197026,8.370492206867397
1434,0.91944288,8.39873575851144
1433,0.91942219,8.400986059562722
1432,0.91905288,8.44116174766356
1431,0.91858569,8.492008526534287
1430,0.91825836,8.527649004936901
1429,0.91780722,8.576791041473415
1428,0.91754776,8.605064591228711
1427,0.91736158,8.625357691991821
1426,0.91702011,8.662587675893835
1425,0.91664787,8.703188265441488
1424,0.91617827,8.754431533968408
1423,0.91567512,8.809364970825275
1422,0.91488045,8.896187798052514
1421,0.91426899,8.963045104449117
1420,0.91392931,9.000205187565795
1419,0.91370449,9.024807490405015
1418,0.91319334,9.080765738857057
1417,0.91282777,9.120805802236616
1416,0.91239757,9.167945188101845
1415,0.9120489,9.206167192416912
1414,0.91148529,9.267982322732276
1413,0.91114235,9.305613706841765
1412,0.91062356,9.362568336542129
1411,0.91010892,9.419099432610176
1410,0.90963994,9.47064280990707
1409,0.90973251,9.46046677365019
1408,0.90959344,9.475754853311878
1407,0.90919285,9.519805109098394
1406,0.90929553,9.50851221317029
1405,0.90945438,9.491044171024356
1404,0.90965949,9.468493630978276
1403,0.90976875,9.456483264454398
1402,0.91015951,9.413540911770138
1401,0.91053376,9.372430197358492
1400,0.91190623,9.221811217639289
1399,0.91131988,9.28613127284239
1398,0.91160577,9.254765210014344
1397,0.91291256,9.111517515324412
1396,0.91393536,8.99954321295692
1395,0.91551784,8.826542843809962
1394,0.91569593,8.807092356545292
1393,0.91617024,8.755308004787826
1392,0.9171079,8.65301473446462
1391,0.9182223,8.531576081414203
1390,0.91918105,8.427216841292728
1389,0.92002272,8.335691359180966
1388,0.92105244,8.223830623699376
1387,0.9218289,8.139564748399417
1386,0.92233221,8.084980578961366
1385,0.92246379,8.07071558703563
1384,0.92336621,7.972936260456397
1383,0.92361926,7.945534853602523
1382,0.92518141,7.776544177959408
1381,0.92616062,7.670760365412023
1380,0.92505545,7.790159732045232
1379,0.92463813,7.835282882343544
1378,0.92554714,7.737021363577925
1377,0.92505246,7.790482956434888
1376,0.92566277,7.724528993098955
1375,0.92665089,7.617838629035024
1374,0.92650995,7.633049397278079
1373,0.92666428,7.616393650844904
1372,0.92680724,7.600967462879144
1371,0.92681959,7.599634940086497
1370,0.92668288,7.614386471574658
1369,0.92652612,7.631304153322789
1368,0.92696592,7.583847784613057
1367,0.92693993,7.586651594741994
1366,0.92702547,7.577423806557756
1365,0.92720648,7.557899819758259
1364,0.92728387,7.549553591367802
1363,0.92742731,7.534085953944483
1362,0.9272145,7.557034859742529
1361,0.92701609,7.578435650111027
1360,0.92685415,7.595906128563922
1359,0.92708168,7.5713605108073105
1358,0.92712548,7.566636119600874
1357,0.92709507,7.569916204054976
1356,0.92704629,7.575177938792541
1355,0.92720564,7.557990414506961
1354,0.92738976,7.5381348707474
1353,0.92761096,7.514285823287356
1352,0.92711109,7.568188240860171
1351,0.92698376,7.581923244784071
1350,0.92665113,7.617812729316833
1349,0.9270222,7.57777654829712
1348,0.92720712,7.557830795242898
1347,0.92732553,7.545061001175286
1346,0.92756274,7.519484258346109
1345,0.92775524,7.498733098408468
1344,0.92731524,7.546170650026592
1343,0.9273021,7.547587653924569
1342,0.92728108,7.549854470557816
1341,0.92721909,7.556539829882778
1340,0.92730769,7.546984831699641
1339,0.9275122,7.524933094824116
1338,0.92740689,7.536287767993518
1337,0.92732215,7.545425490887962
1336,0.92746441,7.53008572044246
1335,0.92745117,7.531513278671321
1334,0.92731348,7.546360445426714
1333,0.92727578,7.550426035670155
1332,0.92734402,7.543067114986697
1331,0.927331,7.544471134543758
1330,0.92723276,7.555065539784568
1329,0.92722211,7.5562141252985535
1328,0.92753131,7.5228727657916545
1327,0.92753938,7.522002718084732
1326,0.92732613,7.544996298998273
1325,0.92713079,7.566063383233636
1324,0.92719198,7.559463669201945
1323,0.92737587,7.539632634106333
1322,0.92748953,7.527377297396493
1321,0.9275593,7.519855123434853
1320,0.92751924,7.524174078038924
1319,0.92748998,7.52732877934035
1318,0.92752145,7.52393580833284
1317,0.92752087,7.523998340598942
1316,0.92751008,7.5251616635074
1315,0.92752986,7.52302909486839
1314,0.9276538,7.509667614508615
1313,0.92752783,7.523247955986406
1312,0.92757836,7.517800289401618
1311,0.9277615,7.498058353754863
1310,0.92755818,7.519975870504744
1309,0.92746512,7.530009167669061
1308,0.92758445,7.517143743251904
1307,0.9277489,7.499416470637443
1306,0.92762762,7.512489827863365
1305,0.92744104,7.53260552542781
1304,0.92764474,7.510644276733548
1303,0.92782641,7.491062188315689
1302,0.92782426,7.4912939129646
1301,0.92797226,7.475343888409775
1300,0.92787567,7.485753146466524
1299,0.92780754,7.493095994606058
1298,0.92790484,7.482609455728816
1297,0.92774923,7.499380900674353
1296,0.92766204,7.508779356043679
1295,0.92767556,7.507321939344936
1294,0.9276799,7.506854104464383
1293,0.92775948,7.498276082362818
1292,0.92790806,7.482262437987967
1291,0.92806067,7.465817117775709
1290,0.92789314,7.483870368837496
1289,0.92768745,7.50604024946149
1288,0.92749715,7.526555728154816
1287,0.92758143,7.517469320606729
1286,0.92771994,7.502538053644176
1285,0.9276467,7.510432989174344
1284,0.92744968,7.531673934158629
1283,0.92753407,7.52257520215538
1282,0.92759261,7.516264042852839
1281,0.92745026,7.531611397092623
1280,0.92746916,7.529573572721719
1279,0.92757865,7.517769025201503
1278,0.92765216,7.509844404756195
1277,0.92774071,7.500299256502251
1276,0.92754686,7.521196286573482
1275,0.92742911,7.533891868841126
1274,0.92750613,7.525587535796675
1273,0.92746994,7.529489472925663
1272,0.92742977,7.533820704397621
1271,0.92742673,7.534148492558049
1270,0.92755723,7.52007829000866
1269,0.92766407,7.508560526589476
1268,0.92771667,7.502890531328672
1267,0.92771257,7.50333247758148
1266,0.92758431,7.517158836218425
1265,0.9275511,7.520739167856151
1264,0.92769685,7.505026982290909
1263,0.92768924,7.50584729673015
1262,0.92759018,7.516526011647839
1261,0.92755018,7.520838353815417
1260,0.92776495,7.497686491634556
1259,0.92762431,7.512846652717861
1258,0.92720343,7.558228765368768
1257,0.92704448,7.575373182739522
1256,0.92718345,7.560383655506992
1255,0.92730628,7.547136884905623
1254,0.92741294,7.535635413527371
1253,0.92756434,7.5193117634246365
1252,0.92745248,7.531372031442642
1251,0.92740696,7.536280220066267
1250,0.92722951,7.555416045702384
1249,0.92697865,7.582474496521699
1248,0.9271289,7.56626723817479
1247,0.9273442,7.543047704716231
1246,0.92740448,7.5365476326934
1245,0.92754767,7.52110895948725
1244,0.92753132,7.522871687660946
1243,0.92754059,7.521872265487589
1242,0.92767767,7.507094489394604
1241,0.92739403,7.537674439723249
1240,0.92752633,7.523409676332067
1239,0.92758723,7.51684404053112
1238,0.92738786,7.538339747060268
1237,0.9273608,7.541257662634015
1236,0.92735971,7.541375200558899
1235,0.92731013,7.546721704712092
1234,0.92743225,7.53355329906253
1233,0.92742039,7.534832106849658
1232,0.92740946,7.5360106516094705
1231,0.92740523,7.536466761863799
1230,0.9273994,7.537095399500949
1229,0.92738798,7.538326807491255
1228,0.92761908,7.513410460143699
1227,0.92745134,7.531494948867015
1226,0.92731986,7.545672438815109
1225,0.92720399,7.558168368716568
1224,0.92738468,7.538682646249417
1223,0.92752722,7.523313722228744
1222,0.92736699,7.540590179240127
1221,0.92732882,7.544706218085908
1220,0.92749829,7.526432816801454
1219,0.92739099,7.53800224051604
1218,0.92738856,7.538264266264587
1217,0.92724072,7.554207075095164
1216,0.92724482,7.55376490394726
1215,0.92718206,7.560533572014023
1214,0.92723428,7.55490161128466
1213,0.927389,7.538216821222175
1212,0.92731991,7.54566704693248
1211,0.92728392,7.549548199275878
1210,0.92731417,7.546286036959882
1209,0.92737119,7.540137285128664
1208,0.92726363,7.551736334058479
1207,0.92734869,7.542563527521791
1206,0.92756689,7.519036850258527
1205,0.92754565,7.521326738288808
1204,0.92755305,7.520528937072071
1203,0.92738796,7.538328964085985
1202,0.92749599,7.52668079600277
1201,0.92746027,7.530532099753133
1200,0.92742328,7.534520490291712
1199,0.92733061,7.544513190733172
1198,0.92741901,7.534980906794296
1197,0.92751564,7.524562210902507
1196,0.92738059,7.539123672406856
1195,0.92745069,7.531565033430989
1194,0.92731411,7.546292507259144
1193,0.92722414,7.555995192018607
1192,0.92738335,7.538826060409938
1191,0.92739027,7.538079877703291
1190,0.92741988,7.534887098107746
1189,0.92761286,7.514080996249289
1188,0.92754616,7.521271754487224
1187,0.92738329,7.538832530226548
1186,0.92740906,7.536053782513717
1185,0.92729503,7.54835008366047
1184,0.92716897,7.561945386690789
1183,0.92701864,7.578160574357734
1182,0.92734532,7.542926929784578
1181,0.92742906,7.533897260088914
1180,0.9273218,7.545463233981453
1179,0.92754218,7.521700844564953
1178,0.92748073,7.52832609967001
1177,0.92734563,7.542893501034641
1176,0.92737835,7.539365213229412
1175,0.92721615,7.556856907550037
1174,0.92731618,7.546069282176375
1173,0.92740286,7.536722313908544
1172,0.92739914,7.537123434890722
1171,0.92746023,7.530536412606444
1170,0.92749859,7.526400471733578
1169,0.92747884,7.528529877696295
1168,0.92753163,7.522838265614529
1167,0.92734932,7.542495591933727
1166,0.92728451,7.549484572613142
1165,0.9273429,7.543187890087659
1164,0.92745288,7.531328902557618
1163,0.92743987,7.532731679079355
1162,0.92737802,7.539400797417755
1161,0.92731347,7.546361523810704
1160,0.92706254,7.573425075126984
1159,0.92724946,7.5532644979821235
1158,0.92734878,7.542553822434966
1157,0.92714468,7.56456522395526
1156,0.92702062,7.577946986647627
1155,0.92719073,7.559598484954198
1154,0.92723634,7.554679445457086
1153,0.92716171,7.562728418550026
1152,0.92731758,7.545918308972905
1151,0.92725576,7.552585071477201
1150,0.92712558,7.566625333574946
1149,0.92700425,7.579712874502239
1148,0.92718837,7.559853017589944
1147,0.92744913,7.531733236584954
1146,0.92751968,7.524126639681136
1145,0.9272551,7.5526562492755325
1144,0.92726181,7.551932610686548
1143,0.92727948,7.550027018172024
1142,0.92729496,7.548357632498788
1141,0.92711529,7.5677352217417475
1140,0.92715364,7.563598820663689
1139,0.927369,7.540373436802287
1138,0.92731928,7.545734984675124
1137,0.92716294,7.562595755696186
1136,0.92702383,7.57760071663236
1135,0.92667514,7.615221712247702
1134,0.92700489,7.579643834928885
1133,0.92710319,7.569040353810137
1132,0.9271565,7.563290350150763
1131,0.92724674,7.553557839106266
1130,0.92700778,7.5793320786991
1129,0.92720903,7.557624800488155
1128,0.92712709,7.566462464724927
1127,0.92710349,7.569007994957892
1126,0.92689581,7.591411455505971
1125,0.92699214,7.581019241662985
1124,0.9272249,7.555913226973082
1123,0.92723441,7.554887591096486
1122,0.92699716,7.580477706714533
1121,0.92717384,7.561420133218381
1120,0.92723017,7.555344865939664
1119,0.9272679,7.551275840404882
1118,0.92719559,7.559074322329861
1117,0.9273619,7.541139046519598
1116,0.9269674,7.583688124070346
1115,0.92715769,7.563162000812079
1114,0.9270087,7.579232834705329
1113,0.92722921,7.555448400156729
1112,0.92707374,7.572216965440448
1111,0.92721982,7.556461099869504
1110,0.92708901,7.570569860837538
1109,0.92702733,7.577223165022626
1108,0.92711667,7.567586373050773
1107,0.92724391,7.553863044203958
1106,0.92721343,7.557150259212386
1105,0.92726464,7.551627411480561
1104,0.92722722,7.555663018302274
1103,0.92723099,7.555256430547452
1102,0.92711961,7.567269261361005
1101,0.926906,7.590312093109714
1100,0.92721247,7.557253795298668
1099,0.92694452,7.586156418249212
1098,0.92695269,7.585275031734797
1097,0.92696225,7.584243700707263
1096,0.9268427,7.597141497766841
1095,0.92711241,7.568045863201807
1094,0.92700453,7.579682669683041
1093,0.92723618,7.554696701037666
1092,0.92698513,7.58177545373887
1091,0.92703797,7.576075416882344
1090,0.92688226,7.592873334920724
1089,0.92724131,7.554143445468085
1088,0.92710513,7.568831100083988
1087,0.92688867,7.592181771589322
1086,0.92695496,7.585030143592694
1085,0.92709745,7.569659488533335
1084,0.92673437,7.608830248332072
1083,0.92689264,7.591753457852578
1082,0.92705019,7.574757248710657
1081,0.92699171,7.581065628259065
1080,0.9269608,7.584400125754145
1079,0.9268059,7.601112045367382
1078,0.9268397,7.597465177810409
1077,0.92709248,7.570195571695
1076,0.92689409,7.591597021302827
1075,0.92702609,7.577356926001316
1074,0.92718068,7.560682410207346
1073,0.92726032,7.552093298982022
1072,0.92696357,7.58410130018769
1071,0.92731437,7.5462644692986816
1070,0.92706582,7.573071270064648
1069,0.92733361,7.54418968203897
1068,0.92692973,7.587751995727065
1067,0.92708039,7.5714996572196895
1066,0.92702546,7.577424885276769
1065,0.92682361,7.599201199655759
1064,0.92685017,7.59633553901057
1063,0.92701983,7.578032205931811
1062,0.92669268,7.6133289417127505
1061,0.92688968,7.592072804948291
1060,0.92700608,7.579515464598909
1059,0.92694442,7.586167206381962
1058,0.92691535,7.5893033659203235
1057,0.92689752,7.591226968921369
1056,0.92691558,7.589278552438554
1055,0.9269062,7.590290515951048
1054,0.9268894,7.592103013510151
1053,0.9270936,7.570074763971098
1052,0.92714042,7.565024700224564
1051,0.92693015,7.587706684859222
1050,0.92673897,7.608333882951396
1049,0.92672621,7.609710763416993
1048,0.92682463,7.599091146412862
1047,0.92677323,7.604637117426575
1046,0.92677561,7.6043803127556
1045,0.92660543,7.622744588293692
1044,0.92662508,7.620623967043974
1043,0.92668449,7.614212733758179
1042,0.92664819,7.618130001326636
1041,0.92669933,7.612611338532835
1040,0.92690827,7.5900671926321746
1039,0.92672251,7.61011001913528
1038,0.92705892,7.573815556557471
1037,0.92692184,7.588603196559712
1036,0.92687731,7.593407384759779
1035,0.92704568,7.575243739196169
1034,0.92681249,7.600401003651827
1033,0.92673104,7.609189575242856
1032,0.92635569,7.64970036181928
1031,0.92660692,7.622583786429844
1030,0.92661988,7.621185144882013
1029,0.92668576,7.614075686128321
1028,0.92672472,7.609871544582121
1027,0.92708254,7.57126774663996
1026,0.92653264,7.630600451946376
1025,0.92694787,7.585795016474423
1024,0.92664728,7.6182282047717695
1023,0.92675986,7.606079767689727
1022,0.92662723,7.62039194251192
1021,0.92666514,7.616300844893536
1020,0.92672941,7.609365462459652
1019,0.9264894,7.635267422880823
1018,0.92650429,7.63366029382466
1017,0.92662391,7.62075023178296
1016,0.92663119,7.619964587108358
1015,0.92671423,7.6110034944637155
1014,0.92691553,7.589283946673189
1013,0.92673354,7.60891981017401
1012,0.92677465,7.604483897753607
1011,0.926735,7.608762267710407
1010,0.92658744,7.624686102346743
1009,0.92644927,7.639598920804194
1008,0.92640217,7.64468297654588
1007,0.92668779,7.613856626133644
1006,0.92665739,7.617137180703917
1005,0.92663184,7.619894440562559
1004,0.92672597,7.609736661036871
1003,0.9268555,7.595760474685495
1002,0.92648457,7.63578874698771
1001,0.92651328,7.632689984622448
1000,0.92665404,7.617498695767802
999,0.92664227,7.618768865026394
998,0.92648926,7.635282533686246
997,0.92658678,7.624757331483536
996,0.92647601,7.636712673820531
