,wavelength,absorbance,label
96,370.0735539894887,0.30020707386561557,Erythema spectrum
97,371.7605795476759,0.29195242911594,Erythema spectrum
98,373.4483698601466,0.28372681485599843,Erythema spectrum
99,375.13710061369596,0.27552220137586514,Erythema spectrum
100,375.13710061369596,0.27552220137586514,Erythema spectrum
101,375.85818294942004,0.27208953469718694,Erythema spectrum
102,376.57388100160676,0.26858851253913524,Erythema spectrum
103,377.28513521133476,0.26500822273180447,Erythema spectrum
104,377.9928860196824,0.2613377531052976,Erythema spectrum
105,378.6980738677282,0.2575661914897147,Erythema spectrum
106,379.4016391965507,0.2536826257151503,Erythema spectrum
107,380.1045224472284,0.2496761436117102,Erythema spectrum
108,380.8076640608397,0.2455358330094916,Erythema spectrum
109,381.5120044784631,0.24125078173859185,Erythema spectrum
110,381.5120044784631,0.24125078173859185,Erythema spectrum
111,381.7141631395282,0.23924953095685222,Erythema spectrum
112,381.7141631395282,0.23924953095685222,Erythema spectrum
113,381.95022418474707,0.23857410881801439,Erythema spectrum
114,381.95022418474707,0.23857410881801439,Erythema spectrum
115,382.1523828458122,0.23789868667917652,Erythema spectrum
116,382.1523828458122,0.23789868667917652,Erythema spectrum
117,382.3557971507349,0.23587242026266575,Erythema spectrum
118,382.3557971507349,0.23587242026266575,Erythema spectrum
119,382.52405342764615,0.23454659161976402,Erythema spectrum
120,382.52405342764615,0.23454659161976402,Erythema spectrum
121,382.72621208871124,0.23387116948092618,Erythema spectrum
122,382.72621208871124,0.23387116948092618,Erythema spectrum
123,382.9283707497763,0.23184490306441544,Erythema spectrum
124,382.9283707497763,0.23184490306441544,Erythema spectrum
125,383.0639802863914,0.2304940587867425,Erythema spectrum
126,383.0639802863914,0.2304940587867425,Erythema spectrum
127,383.2661389474565,0.22984365228267864,Erythema spectrum
128,383.2661389474565,0.22984365228267864,Erythema spectrum
129,383.44224256787265,0.22898172812054485,Erythema spectrum
130,383.63334157295793,0.22787541253063961,Erythema spectrum
131,383.83462007762904,0.22661756190211613,Erythema spectrum
132,384.0412621968028,0.22530103262413045,Erythema spectrum
133,384.2484520453958,0.22401868108583015,Erythema spectrum
134,384.45137373832506,0.22286336367637402,Erythema spectrum
135,384.64521139050703,0.22192793678490969,Erythema spectrum
136,384.8251491168585,0.2213052568005902,Erythema spectrum
137,384.98637103229623,0.2210881801125718,Erythema spectrum
138,384.98637103229623,0.2210881801125718,Erythema spectrum
139,385.16415917903976,0.22004634240707913,Erythema spectrum
140,385.3453783855422,0.21922048330961538,Erythema spectrum
141,385.5291812213811,0.2185578949806612,Erythema spectrum
142,385.7147202561341,0.21800586958069712,Erythema spectrum
143,385.901148059379,0.2175116992702067,Erythema spectrum
144,386.0876172006932,0.21702267620967047,Erythema spectrum
145,386.2732802496544,0.2164860925595662,Erythema spectrum
146,386.45728977584025,0.2158492404803774,Erythema spectrum
147,386.6387983488284,0.21505941213258467,Erythema spectrum
148,386.6387983488284,0.21505941213258467,Erythema spectrum
149,386.84993598304766,0.21510347259218415,Erythema spectrum
150,387.0545835403736,0.21491158311393493,Erythema spectrum
151,387.2549939455876,0.21454798137725062,Erythema spectrum
152,387.45342012347123,0.21407690506155036,Erythema spectrum
153,387.65211499880587,0.21356259184624207,Erythema spectrum
154,387.8533314963729,0.21306927941074494,Erythema spectrum
155,388.0593225409539,0.21266120543446965,Erythema spectrum
156,388.2723410573302,0.2124026075968298,Erythema spectrum
157,388.4946399702832,0.21235772357723892,Erythema spectrum
158,388.4946399702832,0.21235772357723892,Erythema spectrum
159,388.924254468457,0.21174348508284507,Erythema spectrum
160,389.35488174933073,0.21122951501753298,Erythema spectrum
161,389.7862324464187,0.21078266509161148,Erythema spectrum
162,390.21801719323514,0.21036978701537823,Erythema spectrum
163,390.6499466232945,0.20995773249913918,Erythema spectrum
164,391.081731370111,0.2095133532531948,Erythema spectrum
165,391.51308206719887,0.2090035009878455,Erythema spectrum
166,391.9437093480727,0.20839502741339733,Erythema spectrum
167,392.3733238462465,0.20765478424015354,Erythema spectrum
168,392.3733238462465,0.20765478424015354,Erythema spectrum
169,393.25633601184654,0.20613483564402169,Erythema spectrum
170,394.1191648650697,0.2037021766862204,Erythema spectrum
171,394.9658098641289,0.20047066453570841,Erythema spectrum
172,395.80027046723717,0.19655415636144724,Erythema spectrum
173,396.6265461326073,0.19206650933239558,Erythema spectrum
174,397.44863631845226,0.18712158061752063,Erythema spectrum
175,398.270540482985,0.1818332273857754,Erythema spectrum
176,399.0962580844184,0.17631530680612711,Erythema spectrum
177,399.9297885809655,0.17068167604753445,Erythema spectrum
