wavelength[nm],relative_response,color
729.9995505685308,0.37178214392907444,green
729.9995505685308,0.37178214392907444,green
731.6534583751554,0.3716667051462609,green
733.3253434405478,0.3718975827118878,green
734.99722850594,0.37310968993142934,green
734.99722850594,0.37310968993142934,green
736.6691135713323,0.37432179715097086,green
738.3230213779569,0.3766305728072404,green
739.9949064433492,0.3791125066377301,green
739.9949064433492,0.3791125066377301,green
741.6667915087415,0.3816521598596265,green
743.320699315366,0.38448041003855665,green
744.9925843807584,0.3882898898714013,green
744.9925843807584,0.3882898898714013,green
746.6644694461506,0.3920416503128392,green
748.336354511543,0.39717867614803876,green
749.9902623181677,0.40168078867776424,green
749.9902623181677,0.40168078867776424,green
751.6621473835598,0.40624062059889643,green
753.3340324489521,0.4110313300856557,green
754.9879402555769,0.4154180038325676,green
754.9879402555769,0.4154180038325676,green
756.659825320969,0.4198046775794796,green
758.3317103863612,0.4241913513263915,green
759.985618192986,0.42794311176782945,green
759.985618192986,0.42794311176782945,green
761.6575032583783,0.4317525916006741,green
763.3293883237706,0.4351580356936716,green
765.0012733891627,0.43804400526400844,green
765.0012733891627,0.43804400526400844,green
766.6551811957875,0.4409299748343453,green
768.3270662611797,0.4432964698820215,green
769.9989513265718,0.44525892918985055,green
769.9989513265718,0.44525892918985055,green
771.6528591331966,0.447163669106273,green
773.3247441985889,0.44826033754300093,green
774.996629263981,0.4496456029367627,green
774.996629263981,0.4496456029367627,green
776.6685143293732,0.4510885877219311,green
778.322422135998,0.45230069494147246,green
779.9943072013901,0.4537436797266409,green
779.9943072013901,0.4537436797266409,green
781.6661922667824,0.45518666451180934,green
783.320100073407,0.4567450880797913,green
784.9919851387992,0.4584766698219933,green
784.9919851387992,0.4584766698219933,green
786.6638702041917,0.4602082515641955,green
788.3357552695838,0.46234386904624475,green
789.9896630762084,0.4640754507884468,green
789.9896630762084,0.4640754507884468,green
791.6615481416006,0.4658647519220556,green
793.333433206993,0.467538614272851,green
794.9873410136175,0.46909703784083295,green
794.9873410136175,0.46909703784083295,green
796.6592260790098,0.4705977420174082,green
798.3311111444021,0.4716944104541362,green
799.9850189510266,0.473252834022118,green
799.9850189510266,0.473252834022118,green
801.6569040164189,0.47486897698150665,green
803.3287890818112,0.4768314362893357,green
805.0006741472035,0.4786784568143514,green
805.0006741472035,0.4786784568143514,green
806.6545819538283,0.48046775794796026,green
808.3264670192204,0.4826610948214163,green
809.9983520846126,0.4841617989979914,green
809.9983520846126,0.4841617989979914,green
811.6522598912372,0.4856625031745665,green
813.3241449566297,0.4868168910027013,green
814.9960300220218,0.48762496248239556,green
814.9960300220218,0.48762496248239556,green
816.667915087414,0.4884330339620898,green
818.3218228940387,0.4890102278761573,green
819.9937079594309,0.489067947267564,green
819.9937079594309,0.489067947267564,green
821.6655930248232,0.48912566665897067,green
823.3195008314478,0.4892411054417842,green
824.99138589684,0.4879135594394293,green
824.99138589684,0.4879135594394293,green
826.6632709622323,0.4865860134370744,green
828.3351560276246,0.4842195183893982,green
829.9890638342492,0.4811026712534343,green
829.9890638342492,0.4811026712534343,green
831.6609488996414,0.47798582411747054,green
833.3328339650337,0.4734259921963382,green
834.9867417716583,0.46921247662364646,green
834.9867417716583,0.46921247662364646,green
836.6586268370506,0.46494124165954787,green
838.3305119024428,0.4603236903470089,green
840.0023969678352,0.4556484196430633,green
840.0023969678352,0.4556484196430633,green
841.6563047744598,0.45103086833052425,green
843.328189839852,0.44606700066954497,green
845.0000749052442,0.4412762911827857,green
845.0000749052442,0.4412762911827857,green
846.6539827118689,0.43642786230461983,green
848.3258677772612,0.4315794334264539,green
849.9977528426534,0.4268464433311015,green
849.9977528426534,0.4268464433311015,green
851.651660649278,0.4221134532357491,green
853.3235457146704,0.41743818253180337,green
854.9954307800626,0.4129360700020779,green
854.9954307800626,0.4129360700020779,green
856.6673158454548,0.4083762380809457,green
858.3212236520794,0.4041050031168471,green
859.9931087174716,0.3996028905871216,green
859.9931087174716,0.3996028905871216,green
861.664993782864,0.395158497448803,green
863.3189015894886,0.39048322674485725,green
864.9907866548808,0.38598111421513176,green
864.9907866548808,0.38598111421513176,green
866.6626717202731,0.3814212822939994,green
868.3345567856654,0.3769768891556808,green
869.98846459229,0.3724747766259553,green
869.98846459229,0.3724747766259553,green
871.6603496576822,0.3680303834876365,green
873.3322347230746,0.36347055156650426,green
874.986142529699,0.3591993166024058,green
874.986142529699,0.3591993166024058,green
876.6580275950914,0.35492808163830725,green
878.3299126604836,0.35083000484842886,green
879.9838204671082,0.34690508623277083,green
879.9838204671082,0.34690508623277083,green
881.6557055325005,0.34298016761711264,green
883.3275905978928,0.3394592847413017,green
884.999475663285,0.33570752429986384,green
884.999475663285,0.33570752429986384,green
886.6533834699097,0.3319557638584259,green
888.325268535302,0.32831944219980147,green
889.9971536006942,0.3245099623669569,green
889.9971536006942,0.3245099623669569,green
891.6510614073188,0.32070048253411226,green
893.3229464727111,0.31689100270126763,green
894.9948315381033,0.31278138203310796,green
894.9948315381033,0.31278138203310796,green
896.6667166034956,0.3086717613649482,green
898.3206244101202,0.30446978967053784,green
899.9925094755124,0.2998522383579989,green
899.9925094755124,0.2998522383579989,green
901.6643945409048,0.2952346870454599,green
903.3183023475294,0.29021887193221446,green
904.9901874129216,0.2850876180361555,green
904.9901874129216,0.2850876180361555,green
906.6620724783138,0.2799563641400966,green
908.3339575437062,0.2743575831736431,green
909.9878653503307,0.26906471498164536,green
909.9878653503307,0.26906471498164536,green
911.659750415723,0.26377184678964755,green
913.3316354811153,0.25846743471936845,green
914.9855432877399,0.25332463694502816,green
914.9855432877399,0.25332463694502816,green
916.6574283531321,0.24817606723154723,green
918.3293134185244,0.24291205873525276,green
920.0011984839167,0.23819638445732239,green
920.0011984839167,0.23819638445732239,green
921.6551062905414,0.233480710179392,green
923.3269913559336,0.22896705377138513,green
924.9988764213258,0.22504213515572705,green
924.9988764213258,0.22504213515572705,green
926.6527842279505,0.2211172165400689,green
928.3246692933428,0.2177925795950409,green
929.996554358735,0.21465841664165503,green
929.996554358735,0.21465841664165503,green
931.6504621653596,0.21152425368826916,green
933.3223472307519,0.20889802137926264,green
934.9942322961441,0.20623138549627146,green
934.9942322961441,0.20623138549627146,green
936.6661173615364,0.20355897767413958,green
938.320025168161,0.2011347632350566,green
939.9919102335532,0.19865282940456688,green
939.9919102335532,0.19865282940456688,green
941.6637952989455,0.19616512363493652,green
943.3177031055702,0.19396024288319916,green
944.9895881709624,0.19133401057419264,green
944.9895881709624,0.19133401057419264,green
946.6614732363547,0.1887077782651861,green
948.3333583017469,0.18608154595617957,green
949.9872661083715,0.18288389167224633,green
949.9872661083715,0.18288389167224633,green
951.6591511737638,0.1796862373883131,green
953.3310362391561,0.17609031930367336,green
954.9849440457806,0.17215385680973397,green
954.9849440457806,0.17215385680973397,green
956.6568291111729,0.1682231662549352,green
958.3287141765652,0.16372105372520968,green
960.0005992419575,0.15928820446517228,green
960.0005992419575,0.15928820446517228,green
961.6545070485821,0.15484958326599418,green
963.3263921139744,0.15006464571837572,green
964.9982771793666,0.1455452173712282,green
964.9982771793666,0.1455452173712282,green
966.6521849859913,0.14102001708494,green
968.3240700513835,0.13645441322466711,green
969.9959551167757,0.13216586244314657,green
969.9959551167757,0.13216586244314657,green
971.6498629234004,0.12788308360076667,green
973.3217479887927,0.12357721700182411,green
974.9936330541849,0.11983122849952688,green
974.9936330541849,0.11983122849952688,green
976.6655181195772,0.11609101193637034,green
978.3194259262018,0.11270865559993556,green
979.991310991594,0.10969570336850386,green
979.991310991594,0.10969570336850386,green
981.6631960569863,0.10668852307621285,green
983.3171038636109,0.1041546417934571,green
984.9889889290031,0.1017823748066402,green
984.9889889290031,0.1017823748066402,green
986.6608739943954,0.0994101078198233,green
988.3327590597877,0.09743033269457224,green
989.9866668664122,0.09545055756932114,green
989.9866668664122,0.09545055756932114,green
991.6585519318046,0.09346501050492938,green
993.3304369971968,0.09119663842264461,green
994.9843448038214,0.0898864082377117,green
994.9843448038214,0.0898864082377117,green
996.6562298692137,0.08857617805277879,green
998.328114934606,0.08836838824371453,green
999.9999999999983,0.08760649227714558,green
400.0,0.382633389513541,blue
401.666491887762,0.3895597164823493,blue
403.332983775524,0.3945813035347355,blue
404.9994756632859,0.4032969316371527,blue
404.9994756632859,0.4032969316371527,blue
406.6659675510479,0.4120702791309768,blue
408.3324594388099,0.4243645095006118,blue
409.9989513265719,0.4351580356936716,blue
409.9989513265719,0.4351580356936716,blue
411.6672409402106,0.4460092812781381,blue
413.3337328279726,0.45766859834229906,blue
415.0002247157346,0.4683466857525454,blue
415.0002247157346,0.4683466857525454,blue
416.6667166034966,0.4790247731627917,blue
418.3332084912586,0.48918338605037753,blue
419.9997003790205,0.49928427954655646,blue
419.9997003790205,0.49928427954655646,blue
421.6661922667825,0.5094428924341422,blue
423.3326841545445,0.5192551889732875,blue
424.9991760423065,0.5290674855124328,blue
424.9991760423065,0.5290674855124328,blue
426.6656679300685,0.5388797820515779,blue
428.3321598178304,0.5485189204165032,blue
430.0004494314692,0.5581580587814282,blue
430.0004494314692,0.5581580587814282,blue
431.66694131923117,0.5677394777549465,blue
433.33343320699316,0.5777249324683119,blue
434.9999250947551,0.5867868769191698,blue
434.9999250947551,0.5867868769191698,blue
436.66641698251715,0.5958488213700275,blue
438.3329088702791,0.6041604137325975,blue
439.9994007580411,0.6124720060951677,blue
439.9994007580411,0.6124720060951677,blue
441.66589264580307,0.6207835984577378,blue
443.332384533565,0.6297878235171888,blue
444.99887642132705,0.6366564310945905,blue
444.99887642132705,0.6366564310945905,blue
446.66536830908905,0.6435250386719922,blue
448.331860196851,0.6484311869415648,blue
449.998352084613,0.6536259321681711,blue
449.998352084613,0.6536259321681711,blue
451.66664169825174,0.6587629580033706,blue
453.33313358601373,0.664188580795604,blue
454.99962547377567,0.6675940248886014,blue
454.99962547377567,0.6675940248886014,blue
456.66611736153766,0.6710571883730055,blue
458.33260924929965,0.6731928058550549,blue
459.99910113706164,0.6742317549003762,blue
459.99910113706164,0.6742317549003762,blue
461.66559302482364,0.6753284233371042,blue
463.33208491258563,0.6750398263800704,blue
464.99857680034756,0.6739431579433425,blue
464.99857680034756,0.6739431579433425,blue
466.6650686881096,0.6728464895066144,blue
468.33156057587155,0.6711149077644123,blue
469.9998501895103,0.6675940248886014,blue
469.9998501895103,0.6675940248886014,blue
471.6663420772723,0.6641308614041972,blue
473.33283396503424,0.6596864682658784,blue
474.99932585279623,0.6531064576455105,blue
474.99932585279623,0.6531064576455105,blue
476.6658177405583,0.6464687276337356,blue
478.3323096283202,0.637868538314132,blue
479.9988015160822,0.627940802992173,blue
479.9988015160822,0.627940802992173,blue
481.6652934038442,0.6180130676702144,blue
483.33178529160614,0.6062960312146467,blue
485.0054680828752,0.5935977651051646,blue
485.0054680828752,0.5935977651051646,blue
486.65937588949987,0.5809572183870892,blue
488.3312609548921,0.5669891256666588,blue
490.00314602028436,0.5518666451180938,blue
490.00314602028436,0.5518666451180938,blue
491.657053826909,0.536686445178122,blue
493.32893889230127,0.5198323828873547,blue
495.00082395769357,0.5028051624223674,blue
495.00082395769357,0.5028051624223674,blue
496.6727090230859,0.48572022256597314,blue
498.3266168297105,0.467538614272851,blue
499.9985018951028,0.44958788354535584,blue
499.9985018951028,0.44958788354535584,blue
501.670386960495,0.4315794334264539,blue
503.3242947671196,0.4127629118278577,blue
504.9961798325119,0.39481218110036237,blue
504.9961798325119,0.39481218110036237,blue
506.66806489790423,0.3768614503728673,blue
508.3399499632965,0.35885300025396527,blue
509.9938577699211,0.3419412185717913,blue
509.9938577699211,0.3419412185717913,blue
511.6657428353134,0.32508715628102414,blue
513.3376279007057,0.30857363839955665,blue
514.9915357073303,0.2934627017292729,blue
514.9915357073303,0.2934627017292729,blue
516.6634207727226,0.27835176505898923,blue
518.3353058381149,0.26408353150324376,blue
520.0071909035071,0.25130445824579223,blue
520.0071909035071,0.25130445824579223,blue
521.6610987101318,0.23853115692748134,blue
523.332983775524,0.22707385773324407,blue
525.0048688409163,0.2168113499411262,blue
525.0048688409163,0.2168113499411262,blue
526.6587766475409,0.206554614088149,blue
528.3306617129332,0.1979371089511232,blue
530.0025467783255,0.18973518343222584,blue
530.0025467783255,0.18973518343222584,blue
531.6564545849501,0.18153902985246917,blue
533.3283396503424,0.1746877380924895,blue
535.0002247157347,0.16762288458430488,blue
535.0002247157347,0.16762288458430488,blue
536.6721097811269,0.16055803107612024,blue
538.3260175877516,0.1539607046383302,blue
539.9979026531438,0.14735183432225885,blue
539.9979026531438,0.14735183432225885,blue
541.6697877185361,0.14074296400618747,blue
543.3236955251607,0.13425530441207018,blue
544.995580590553,0.1279581188095952,blue
544.995580590553,0.1279581188095952,blue
546.6674656559453,0.12166093320712024,blue
548.3393507213376,0.11536951954378588,blue
549.9932585279622,0.10958026458569016,blue
549.9932585279622,0.10958026458569016,blue
551.6651435933545,0.1037967815667351,blue
553.3370286587467,0.09818068478285959,blue
554.9909364653713,0.0932456768175836,blue
554.9909364653713,0.0932456768175836,blue
556.6628215307637,0.08831644079144826,blue
558.3347065961559,0.08378546856601939,blue
560.0065916615482,0.08000484842887814,blue
560.0065916615482,0.08000484842887814,blue
561.6604994681727,0.07622422829173686,blue
563.3323845335651,0.07319973218202384,blue
565.0042695989573,0.07056772793387665,blue
565.0042695989573,0.07056772793387665,blue
566.6581774055819,0.06793572368572943,blue
568.3300624709742,0.06599058019532242,blue
570.0019475363665,0.06420127906171355,blue
570.0019475363665,0.06420127906171355,blue
571.6558553429911,0.0624119779281047,blue
573.3277404083834,0.06114792325629715,blue
574.9996254737757,0.059843465010504894,blue
574.9996254737757,0.059843465010504894,blue
576.671510539168,0.058539006764712645,blue
578.3254183457926,0.057523145475954066,blue
579.9973034111849,0.05638030152610067,blue
579.9973034111849,0.05638030152610067,blue
581.6691884765771,0.05524322951538793,blue
583.3230962832017,0.05414656107865994,blue
584.9949813485941,0.05299794518966589,blue
584.9949813485941,0.05299794518966589,blue
586.6668664139863,0.05184355736153113,blue
588.3387514793786,0.05063722208113035,blue
589.9926592860032,0.049471290374714275,blue
589.9926592860032,0.049471290374714275,blue
591.6645443513955,0.048305358668298194,blue
593.3364294167878,0.04709902338789738,blue
594.9903372234124,0.04601389882945075,blue
594.9903372234124,0.04601389882945075,blue
596.6622222888047,0.04492877427100408,blue
598.334107354197,0.04384364971255745,blue
600.0059924195892,0.04296631496317504,blue
600.0059924195892,0.04296631496317504,blue
601.6599002262138,0.04208320827465197,blue
603.3317852916061,0.041327084247223714,blue
605.0036703569984,0.04073257451573432,blue
605.0036703569984,0.04073257451573432,blue
606.657578163623,0.04013806478424491,blue
608.3294632290153,0.03967630965299103,blue
610.0013482944076,0.03939348463509802,blue
610.0013482944076,0.03939348463509802,blue
611.6552561010323,0.03911643155634567,blue
613.3271411664246,0.03896058919954748,blue
614.9990262318169,0.03904716828665759,blue
614.9990262318169,0.03904716828665759,blue
616.670911297209,0.03913951931290836,blue
618.3248191038336,0.0394165723916607,blue
619.996704169226,0.03993027497518065,blue
619.996704169226,0.03993027497518065,blue
621.6685892346183,0.040443977558700606,blue
623.3224970412429,0.0411943296469882,blue
624.9943821066352,0.042129383787777336,blue
624.9943821066352,0.042129383787777336,blue
626.6662671720275,0.043070209867707133,blue
628.3381522374198,0.04422459769584189,blue
629.9920600440444,0.04555214369819686,blue
629.9920600440444,0.04555214369819686,blue
631.6639451094367,0.04687391776141114,blue
633.335830174829,0.04836307805970497,blue
634.9897379814536,0.050083115923625694,blue
634.9897379814536,0.050083115923625694,blue
636.6616230468458,0.05180315378754647,blue
638.3335081122381,0.05375984115623485,blue
640.0053931776304,0.055872370881721416,blue
640.0053931776304,0.055872370881721416,blue
641.659300984255,0.057990672546348654,blue
643.3311860496473,0.06033407983746221,blue
645.0030711150396,0.06277561009396715,blue
645.0030711150396,0.06277561009396715,blue
646.6569789216642,0.06521136841133143,blue
648.3288639870564,0.06788377623346337,blue
650.0007490524488,0.07051000854246993,blue
650.0007490524488,0.07051000854246993,blue
651.6546568590733,0.0731304689123358,blue
653.3265419244656,0.07595871909126592,blue
654.9984269898579,0.0785099161914437,blue
654.9984269898579,0.0785099161914437,blue
656.6703120552502,0.08106111329162147,blue
658.3242198618748,0.08362962620922126,blue
659.9961049272671,0.08581141920439593,blue
659.9961049272671,0.08581141920439593,blue
661.6679899926594,0.08799321219957058,blue
663.321897799284,0.08994989956825897,blue
664.9937828646762,0.09160067416249165,blue
664.9937828646762,0.09160067416249165,blue
666.6656679300686,0.09324567681758364,blue
668.3375529954608,0.09461939833306401,blue
669.9914608020854,0.09569297901322932,blue
669.9914608020854,0.09569297901322932,blue
671.6633458674777,0.09676655969339464,blue
673.33523093287,0.09739570105972807,blue
674.9891387394946,0.0980421582434835,blue
674.9891387394946,0.0980421582434835,blue
676.6610238048869,0.09868284348809826,blue
678.3329088702792,0.09905801953224208,blue
680.0047939356714,0.09954286242005865,blue
680.0047939356714,0.09954286242005865,blue
681.658701742296,0.10002193336873456,blue
683.3305868076883,0.10053563595225451,blue
685.0024718730806,0.10093967169210168,blue
685.0024718730806,0.10093967169210168,blue
686.6563796797052,0.10134370743194883,blue
688.3282647450975,0.10177083092835867,blue
690.0001498104898,0.10195553298086026,blue
690.0001498104898,0.10195553298086026,blue
691.6540576171144,0.10214600697250249,blue
693.3259426825066,0.10226144575531594,blue
694.997827747899,0.10207097176367375,blue
694.997827747899,0.10207097176367375,blue
696.6697128132912,0.10187472583289084,blue
698.3236206199158,0.10153995336273178,blue
699.9955056853081,0.10079537321358488,blue
699.9955056853081,0.10079537321358488,blue
701.6673907507004,0.10004502112529728,blue
703.321298557325,0.09894258074942863,blue
704.9931836227173,0.09759771892965163,blue
704.9931836227173,0.09759771892965163,blue
706.6650686881096,0.09625285710987468,blue
708.3369537535019,0.09448087179368785,blue
709.9908615601264,0.092708886477501,blue
709.9908615601264,0.092708886477501,blue
711.6627466255188,0.09093690116131417,blue
713.334631690911,0.08881282755754627,blue
714.9885394975356,0.08696003509338998,blue
714.9885394975356,0.08696003509338998,blue
716.660424562928,0.0851130145683744,blue
718.3323096283202,0.08321981853023341,blue
719.9862174349448,0.08160944750998547,blue
719.9862174349448,0.08160944750998547,blue
721.6581025003371,0.08000484842887819,blue
723.3299875657294,0.07854454782628774,blue
725.0018726311216,0.07731512478932423,blue
725.0018726311216,0.07731512478932423,blue
726.6557804377462,0.07607992981322007,blue
728.3276655031386,0.0751102440375869,blue
729.9995505685308,0.07422713734906383,blue
729.9995505685308,0.07422713734906383,blue
731.6534583751554,0.07334403066054075,blue
733.3253434405478,0.07261676632881585,blue
734.99722850594,0.07200494077990446,blue
734.99722850594,0.07200494077990446,blue
736.6691135713323,0.07139311523099304,blue
738.3230213779569,0.07097176367372386,blue
739.9949064433492,0.07055041211645467,blue
739.9949064433492,0.07055041211645467,blue
741.6667915087415,0.0701290605591855,blue
743.320699315366,0.06963844573222823,blue
744.9925843807584,0.06948260337543002,blue
744.9925843807584,0.06948260337543002,blue
746.6644694461506,0.06932098907949118,blue
748.336354511543,0.06921132223581838,blue
749.9902623181677,0.06959804215824351,blue
749.9902623181677,0.06959804215824351,blue
751.6621473835598,0.06999053401980931,blue
753.3340324489521,0.07045228915106325,blue
754.9879402555769,0.07182023872740288,blue
754.9879402555769,0.07182023872740288,blue
756.659825320969,0.07318818830374256,blue
758.3317103863612,0.07486205065453792,blue
759.985618192986,0.07781151155542217,blue
759.985618192986,0.07781151155542217,blue
761.6575032583783,0.08076097245630644,blue
763.3293883237706,0.0841664165493039,blue
765.0012733891627,0.08951700413270842,blue
765.0012733891627,0.08951700413270842,blue
766.6551811957875,0.09486759171611293,blue
768.3270662611797,0.10137256712765222,blue
769.9989513265718,0.10990926511670857,blue
769.9989513265718,0.10990926511670857,blue
771.6528591331966,0.11844596310576497,blue
773.3247441985889,0.12836215454944241,blue
774.996629263981,0.14073719206704677,blue
774.996629263981,0.14073719206704677,blue
776.6685143293732,0.1531122295846512,blue
778.322422135998,0.16774986724539964,blue
779.9943072013901,0.1841652621614757,blue
779.9943072013901,0.1841652621614757,blue
781.6661922667824,0.20057488513841104,blue
783.320100073407,0.21969731951146304,blue
784.9919851387992,0.2392007018677994,blue
784.9919851387992,0.2392007018677994,blue
786.6638702041917,0.2587098561632765,blue
788.3357552695838,0.28041811927135035,blue
789.9896630762084,0.3012028721169163,blue
789.9896630762084,0.3012028721169163,blue
791.6615481416006,0.3219703091450603,blue
793.333433206993,0.34390367787962034,blue
794.9873410136175,0.3638745873063514,blue
794.9873410136175,0.3638745873063514,blue
796.6592260790098,0.3839032161244892,blue
798.3311111444021,0.4039895643340336,blue
799.9850189510266,0.4210745041904278,blue
799.9850189510266,0.4210745041904278,blue
801.6569040164189,0.43815944404682183,blue
803.3287890818112,0.4539745572922678,blue
805.0006741472035,0.466441945836123,blue
805.0006741472035,0.466441945836123,blue
806.6545819538283,0.47890933437997835,blue
808.3264670192204,0.4885484727449033,blue
809.9983520846126,0.4958211160621521,blue
809.9983520846126,0.4958211160621521,blue
811.6522598912372,0.5030937593794009,blue
813.3241449566297,0.5073072749520928,blue
814.9960300220218,0.5099623669568026,blue
814.9960300220218,0.5099623669568026,blue
816.667915087414,0.5126174589615126,blue
818.3218228940387,0.5123865813958856,blue
819.9937079594309,0.5116939486990049,blue
819.9937079594309,0.5116939486990049,blue
821.6655930248232,0.5110590353935306,blue
823.3195008314478,0.508577101563041,blue
824.99138589684,0.5059797289497378,blue
824.99138589684,0.5059797289497378,blue
826.6632709622323,0.5034400757278413,blue
828.3351560276246,0.49974603467781015,blue
829.9890638342492,0.4963405905848128,blue
829.9890638342492,0.4963405905848128,blue
831.6609488996414,0.4929351464918153,blue
833.3328339650337,0.4890102278761571,blue
834.9867417716583,0.48560478378315963,blue
834.9867417716583,0.48560478378315963,blue
836.6586268370506,0.48214162029875546,blue
838.3305119024428,0.4788516149885715,blue
840.0023969678352,0.47579248724401424,blue
840.0023969678352,0.47579248724401424,blue
841.6563047744598,0.47273335949945716,blue
843.328189839852,0.47002054810334054,blue
845.0000749052442,0.46713457853300366,blue
845.0000749052442,0.46713457853300366,blue
846.6539827118689,0.4643063283540737,blue
848.3258677772612,0.46159351695795703,blue
849.9977528426534,0.45864982799621334,blue
849.9977528426534,0.45864982799621334,blue
851.651660649278,0.45564841964306313,blue
853.3235457146704,0.45253157250709924,blue
854.9954307800626,0.44924156719691527,blue
854.9954307800626,0.44924156719691527,blue
856.6673158454548,0.4459515618867313,blue
858.3212236520794,0.44254611779373376,blue
859.9931087174716,0.4388520767437027,blue
859.9931087174716,0.4388520767437027,blue
861.664993782864,0.43515803569367145,blue
863.3189015894886,0.4313485558608268,blue
864.9907866548808,0.42701960150532153,blue
864.9907866548808,0.42701960150532153,blue
866.6626717202731,0.4227483665412231,blue
868.3345567856654,0.41813081522868406,blue
869.98846459229,0.4131092281762979,blue
869.98846459229,0.4131092281762979,blue
871.6603496576822,0.40802992173250513,blue
873.3322347230746,0.40231570198323807,blue
874.986142529699,0.39660148223397124,blue
874.986142529699,0.39660148223397124,blue
876.6580275950914,0.39082954309329754,blue
878.3299126604836,0.38465356821277674,blue
879.9838204671082,0.3787084708978828,blue
879.9838204671082,0.3787084708978828,blue
881.6557055325005,0.372705654191582,blue
883.3275905978928,0.3664719599196545,blue
884.999475663285,0.36058458199616733,blue
884.999475663285,0.36058458199616733,blue
886.6533834699097,0.3546972040726802,blue
888.325268535302,0.34886754554059973,blue
889.9971536006942,0.34326876457414623,blue
889.9971536006942,0.34326876457414623,blue
891.6510614073188,0.33772770299909954,blue
893.3229464727111,0.3324175189896797,blue
894.9948315381033,0.3271650543716666,blue
894.9948315381033,0.3271650543716666,blue
896.6667166034956,0.3219703091450602,blue
898.3206244101202,0.31694872209267416,blue
899.9925094755124,0.31194445085771,blue
899.9925094755124,0.31194445085771,blue
901.6643945409048,0.3069517235010273,blue
903.3183023475294,0.3021206104402834,blue
904.9901874129216,0.2972317779881327,blue
904.9901874129216,0.2972317779881327,blue
906.6620724783138,0.2923371735968414,blue
908.3339575437062,0.2874829727795349,blue
909.9878653503307,0.2825941403273842,blue
909.9878653503307,0.2825941403273842,blue
911.659750415723,0.2776995359360929,blue
913.3316354811153,0.27275298409253557,blue
914.9855432877399,0.2678756955186663,blue
914.9855432877399,0.2678756955186663,blue
916.6574283531321,0.26299840694479704,blue
918.3293134185244,0.2579479601967075,blue
920.0011984839167,0.2533304088841686,blue
920.0011984839167,0.2533304088841686,blue
921.6551062905414,0.24871862951077026,blue
923.3269913559336,0.2442453766767482,blue
924.9988764213258,0.24018193152171388,blue
924.9988764213258,0.24018193152171388,blue
926.6527842279505,0.23611271442753892,blue
928.3246692933428,0.23235518204696037,blue
929.996554358735,0.22893819407568153,blue
929.996554358735,0.22893819407568153,blue
931.6504621653596,0.225515434165262,blue
933.3223472307519,0.22255442938609646,blue
934.9942322961441,0.21965691593747821,blue
934.9942322961441,0.21965691593747821,blue
936.6661173615364,0.21675940248886003,blue
938.320025168161,0.21424860896266695,blue
939.9919102335532,0.21156465726225368,blue
939.9919102335532,0.21156465726225368,blue
941.6637952989455,0.20888647750098108,blue
943.3177031055702,0.2063121926442406,blue
944.9895881709624,0.20356474961327994,blue
944.9895881709624,0.20356474961327994,blue
946.6614732363547,0.20082307852145997,blue
948.3333583017469,0.19826033754300085,blue
949.9872661083715,0.19510308683305233,blue
949.9872661083715,0.19510308683305233,blue
951.6591511737638,0.19195160806224446,blue
953.3310362391561,0.18848844457784028,blue
954.9849440457806,0.1846443331101516,blue
954.9849440457806,0.1846443331101516,blue
956.6568291111729,0.18080022164246293,blue
958.3287141765652,0.17653475861750506,blue
960.0005992419575,0.17203264608777954,blue
960.0005992419575,0.17203264608777954,blue
961.6545070485821,0.16752476161891336,blue
963.3263921139744,0.16244545517512055,blue
964.9982771793666,0.15762588599265803,blue
964.9982771793666,0.15762588599265803,blue
966.6521849859913,0.15281208874933613,blue
968.3240700513835,0.1478713088449195,blue
969.9959551167757,0.1431267748712857,blue
969.9959551167757,0.1431267748712857,blue
971.6498629234004,0.13838801283679258,blue
973.3217479887927,0.13358575947175202,blue
974.9936330541849,0.12918754184655867,blue
974.9936330541849,0.12918754184655867,blue
976.6655181195772,0.12478355228222461,blue
978.3194259262018,0.12046036986586003,blue
979.991310991594,0.1167143813635628,blue
979.991310991594,0.1167143813635628,blue
981.6631960569863,0.11296839286126556,blue
983.3171038636109,0.10962644009881552,blue
984.9889889290031,0.1067058388936346,blue
984.9889889290031,0.1067058388936346,blue
986.6608739943954,0.1037852376884537,blue
988.3327590597877,0.10154572530187231,blue
989.9866668664122,0.09917923025419607,blue
989.9866668664122,0.09917923025419607,blue
991.6585519318046,0.09682427908480119,blue
993.3304369971968,0.09400180084501177,blue
994.9843448038214,0.09254150024242132,blue
994.9843448038214,0.09254150024242132,blue
996.6562298692137,0.09108119963983087,blue
998.328114934606,0.09112737515295628,blue
999.9999999999983,0.09042319857779409,blue
